id,Country/Region,1/22/20,1/23/20,1/24/20,1/25/20,1/26/20,1/27/20,1/28/20,1/29/20,1/30/20,1/31/20,2/1/20,2/2/20,2/3/20,2/4/20,2/5/20,2/6/20,2/7/20,2/8/20,2/9/20,2/10/20,2/11/20,2/12/20,2/13/20,2/14/20,2/15/20,2/16/20,2/17/20,2/18/20,2/19/20,2/20/20,2/21/20,2/22/20,2/23/20,2/24/20,2/25/20,2/26/20,2/27/20,2/28/20,2/29/20,3/1/20,3/2/20,3/3/20,3/4/20,3/5/20,3/6/20,3/7/20,3/8/20,3/9/20,3/10/20,3/11/20,3/12/20,3/13/20,3/14/20,3/15/20,3/16/20,3/17/20,3/18/20,3/19/20,3/20/20,3/21/20,3/22/20,3/23/20,3/24/20,3/25/20,3/26/20,3/27/20,3/28/20,3/29/20,3/30/20,3/31/20,4/1/20,4/2/20,4/3/20,4/4/20,4/5/20
154,Romania,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47712125471966244,0.47712125471966244,0.47712125471966244,0.47712125471966244,0.47712125471966244,0.6020599913279624,0.7781512503836436,0.9542425094393249,0.9542425094393249,1.1760912590556813,1.1760912590556813,1.3979400086720377,1.6532125137753437,1.6901960800285136,1.9493900066449128,2.089905111439398,2.1172712956557644,2.1986570869544226,2.2648178230095364,2.4149733479708178,2.4424797690644486,2.4885507165004443,2.5646660642520893,2.6364878963533656,2.760422483423212,2.8998205024270964,2.957128197676813,3.012415374762433,3.1112625136590655,3.161966616364075,3.258876629372131,3.3240765797394864,3.351216345339342,3.3909351071033793,3.437433443797971,3.502836638621003,3.5578679615680224,3.5870371177434555
155,Poland,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6989700043360189,0.6989700043360189,1.041392685158225,1.2041199826559248,1.3424226808222062,1.4913616938342726,1.6901960800285136,1.8325089127062364,2.012837224705172,2.075546961392531,2.2479732663618064,2.376576957056512,2.399673721481038,2.550228353055094,2.6283889300503116,2.72916478969277,2.8020892578817325,2.8744818176994666,2.954724790979063,3.021602716028242,3.0867156639448825,3.1427022457376155,3.2143138974243994,3.269979676645324,3.312811826212088,3.3637999454791094,3.4072208929273966,3.469232742506612,3.5293019977879805,3.5595475555804343,3.6129956560323473
156,Chile,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6020599913279624,0.6020599913279624,0.6020599913279624,0.9030899869919435,0.9030899869919435,1.1139433523068367,1.3617278360175928,1.3617278360175928,1.6334684555795866,1.7853298350107671,1.8692317197309762,2.1903316981702914,2.303196057420489,2.376576957056512,2.376576957056512,2.637489729512511,2.7299742856995555,2.800717078282385,2.8727388274726686,2.9647309210536292,3.0576661039098294,3.115943176939055,3.2068258760318495,3.280805928393667,3.330210784571528,3.388988785124714,3.437433443797971,3.4815859363676225,3.53198955141255,3.5725230978496376,3.6191977157929474,3.6504046698680317
157,Denmark,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47712125471966244,0.6020599913279624,0.6020599913279624,0.7781512503836436,1.041392685158225,1.041392685158225,1.380211241711606,1.380211241711606,1.568201724066995,1.9637878273455553,2.4216039268698313,2.6473829701146196,2.7902851640332416,2.905256048748451,2.9222062774390163,2.942008053022313,2.9698816437465,3.010723865391773,3.04766419460156,3.0881360887005513,3.1261314072619846,3.1522883443830567,3.180125875164054,3.196452541703389,3.2350231594952237,3.269979676645324,3.3059958827708047,3.342422680822206,3.3740147402919116,3.4089180208467798,3.4401216031878037,3.482730700079943,3.5171958979499744,3.55303301620244,3.5961570809161723,3.6303261548039467,3.6590600722409383
158,Czechia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47712125471966244,0.47712125471966244,0.6989700043360189,0.9030899869919435,1.0791812460476249,1.255272505103306,1.2787536009528289,1.4913616938342726,1.4913616938342726,1.6127838567197355,1.9590413923210936,1.9731278535996986,2.1492191126553797,2.2764618041732443,2.403120521175818,2.4742162640762553,2.597695185925512,2.6665179805548807,2.841359470454855,2.9206450014067875,2.9978230807457256,3.0492180226701815,3.092018470752797,3.144262773761991,3.218535505216528,3.2844307338445193,3.3577443251803754,3.420120848085703,3.4497868469857735,3.477265995424853,3.519565500880509,3.5450595846940027,3.586362223307866,3.6118294794983736,3.650501794878367,3.6615287401319825
159,Ireland,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3010299956639812,0.7781512503836436,0.7781512503836436,1.255272505103306,1.255272505103306,1.2787536009528289,1.3222192947339193,1.5314789170422551,1.6334684555795866,1.6334684555795866,1.9542425094393248,2.110589710299249,2.110589710299249,2.2278867046136734,2.3483048630481607,2.4653828514484184,2.745855195173729,2.8344207036815323,2.8948696567452523,2.957128197676813,3.0511525224473814,3.123524980942732,3.1942367487238292,3.2598326990634834,3.3265406685165617,3.382917135087531,3.417471693203293,3.4638929889859074,3.5098742850047193,3.5374412834079476,3.585347911094591,3.6307328928171967,3.663135314957754,3.698448538015329
160,Russia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3010299956639812,0.3010299956639812,0.3010299956639812,0.3010299956639812,0.3010299956639812,0.3010299956639812,0.3010299956639812,0.3010299956639812,0.3010299956639812,0.3010299956639812,0.3010299956639812,0.3010299956639812,0.3010299956639812,0.3010299956639812,0.3010299956639812,0.3010299956639812,0.3010299956639812,0.3010299956639812,0.3010299956639812,0.3010299956639812,0.3010299956639812,0.3010299956639812,0.3010299956639812,0.3010299956639812,0.3010299956639812,0.3010299956639812,0.3010299956639812,0.3010299956639812,0.3010299956639812,0.3010299956639812,0.3010299956639812,0.47712125471966244,0.47712125471966244,0.47712125471966244,0.6020599913279624,1.1139433523068367,1.1139433523068367,1.2304489213782739,1.2304489213782739,1.3010299956639813,1.3010299956639813,1.4471580313422192,1.6532125137753437,1.7708520116421442,1.7993405494535817,1.9542425094393248,2.0569048513364727,2.167317334748176,2.298853076409707,2.403120521175818,2.48572142648158,2.5646660642520893,2.6414741105040993,2.694605198933569,2.8182258936139557,2.9242792860618816,3.0153597554092144,3.1017470739463664,3.185825359612962,3.2638726768652235,3.368658712392227,3.4435758797502576,3.5499836111596887,3.617943434828973,3.674952948048565,3.7315081835960253
161,Norway,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7781512503836436,1.1760912590556813,1.2787536009528289,1.3979400086720377,1.505149978319906,1.7481880270062005,1.9395192526186185,2.03342375548695,2.167317334748176,2.24551266781415,2.311753861055754,2.6020599913279625,2.776701183988411,2.846337112129805,2.998259338423699,3.037426497940624,3.0867156639448825,3.1248301494138593,3.1652443261253107,3.1903316981702914,3.2420442393695508,3.281941933440825,3.325925955771466,3.3774883833761327,3.4184670209466006,3.456821348021599,3.4891143693789193,3.52750101098112,3.5746099413401873,3.6036855496146996,3.631849462159818,3.6478717653062325,3.66661156841903,3.6869042695681773,3.7115541682501694,3.7299742856995555,3.7442929831226763,3.7548832282521674
162,Australia,0.0,0.0,0.0,0.0,0.6020599913279624,0.6989700043360189,0.6989700043360189,0.7781512503836436,0.9542425094393249,0.9542425094393249,1.0791812460476249,1.0791812460476249,1.0791812460476249,1.1139433523068367,1.1139433523068367,1.146128035678238,1.1760912590556813,1.1760912590556813,1.1760912590556813,1.1760912590556813,1.1760912590556813,1.1760912590556813,1.1760912590556813,1.1760912590556813,1.1760912590556813,1.1760912590556813,1.1760912590556813,1.1760912590556813,1.1760912590556813,1.1760912590556813,1.1760912590556813,1.1760912590556813,1.1760912590556813,1.1760912590556813,1.1760912590556813,1.1760912590556813,1.1760912590556813,1.1760912590556813,1.3979400086720377,1.4313637641589874,1.4771212547196624,1.591064607026499,1.7160033436347992,1.7403626894942439,1.7781512503836436,1.7993405494535817,1.8808135922807914,1.9590413923210936,2.0293837776852097,2.1072099696478683,2.1072099696478683,2.3010299956639813,2.3979400086720375,2.4727564493172123,2.576341350205793,2.655138434811382,2.754348335711019,2.833147111912785,2.8981764834976764,3.029789470831856,3.190051417759206,3.2258259914618934,3.3104808914626753,3.3736474722092176,3.44870631990508,3.49734438101758,3.561101383649056,3.600319329751661,3.6395860866734266,3.6588695922019623,3.6868149545073168,3.7089305358066165,3.7267272090265724,3.7442929831226763,3.7548832282521674
163,Sweden,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3010299956639812,0.8450980400142568,0.8450980400142568,1.0791812460476249,1.146128035678238,1.1760912590556813,1.3222192947339193,1.5440680443502757,1.9731278535996986,2.0043213737826426,2.2068258760318495,2.307496037913213,2.3944516808262164,2.550228353055094,2.6989700043360187,2.7774268223893115,2.910624404889201,2.9827233876685453,3.009450895798694,3.0425755124401905,3.0755469613925306,3.106870544478654,3.158060793936605,3.214578953570499,3.246252312299322,3.286456469746983,3.3109056293761414,3.359076226059263,3.402433346219312,3.4533183400470375,3.4869968884318228,3.5374412834079476,3.568201724066995,3.6050894618815805,3.646893624167745,3.694341910364181,3.7456992266025058,3.787531316127234,3.8090881313463463,3.8344207036815328
164,Israel,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3010299956639812,0.47712125471966244,0.6020599913279624,0.8450980400142568,1.0,1.0,1.0791812460476249,1.1760912590556813,1.3010299956639813,1.568201724066995,1.6334684555795866,1.7853298350107671,1.7853298350107671,1.8750612633917,1.8976270912904414,2.0,2.100370545117563,2.1903316981702914,2.3283796034387376,2.3384564936046046,2.3979400086720375,2.482873583608754,2.630427875025024,2.7234556720351857,2.8524799936368566,2.9459607035775686,3.029789470831856,3.0927206446840994,3.374565060722765,3.4302363534115106,3.482158695411276,3.5585885831081994,3.6280822609906793,3.6716355966021297,3.7290027092721902,3.784759894664005,3.8361341494653747,3.8708718950677428,3.8949249773595436,3.9258275746247424
165,South Korea,0.0,0.0,0.3010299956639812,0.3010299956639812,0.47712125471966244,0.6020599913279624,0.6020599913279624,0.6020599913279624,0.6020599913279624,1.041392685158225,1.0791812460476249,1.1760912590556813,1.1760912590556813,1.2041199826559248,1.2787536009528289,1.3617278360175928,1.380211241711606,1.380211241711606,1.3979400086720377,1.4313637641589874,1.4471580313422192,1.4471580313422192,1.4471580313422192,1.4471580313422192,1.4471580313422192,1.462397997898956,1.4771212547196624,1.4913616938342726,1.4913616938342726,2.0170333392987803,2.3096301674258988,2.6364878963533656,2.7795964912578244,2.9206450014067875,2.989894563718773,3.1007150865730817,3.24699069924155,3.368658712392227,3.4983105537896004,3.5724068675580556,3.636989101812229,3.7148325124333326,3.7498135852929377,3.7844746437625165,3.819083075743703,3.847634344318255,3.8641549560020256,3.8737854608182007,3.8758133888397577,3.889581802149624,3.895919545310016,3.901948465073084,3.9077337369976552,3.9117965904372523,3.9157163379459936,3.920123326290724,3.924950888915611,3.9327273673015295,3.937116510767054,3.9444333177002147,3.9523564773237907,3.9523564773237907,3.9560242822806773,3.9608036249117697,3.965718970244221,3.969974730121715,3.9767167043633824,3.981501488148247,3.985022082109535,3.990605211423919,3.9950645341561417,3.998956440470486,4.00268431298973,4.006722692201684,4.010172703286779
166,Brazil,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3010299956639812,0.3010299956639812,0.3010299956639812,0.3010299956639812,0.6020599913279624,0.6020599913279624,1.1139433523068367,1.1139433523068367,1.3010299956639813,1.3979400086720377,1.4913616938342726,1.5797835966168101,1.7160033436347992,2.1789769472931693,2.1789769472931693,2.2095150145426308,2.3010299956639813,2.506505032404872,2.5705429398818973,2.79309160017658,2.8992731873176036,3.0090257420869104,3.189209489582306,3.284205067701794,3.351603072419129,3.4072208929273966,3.4749443354653877,3.5336449787987627,3.591509808994654,3.6290016192869916,3.660770643527697,3.7571681922142726,3.834802054048699,3.905472061924704,3.956936413844196,4.015359755409214,4.046495164334709
167,Portugal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3010299956639812,0.3010299956639812,0.6989700043360189,0.9030899869919435,1.1139433523068367,1.3010299956639813,1.4771212547196624,1.4771212547196624,1.6127838567197355,1.7708520116421442,1.7708520116421442,2.0492180226701815,2.2278867046136734,2.3891660843645326,2.519827993775719,2.651278013998144,2.651278013998144,2.8948696567452523,3.0086001717619175,3.1072099696478683,3.204119982655925,3.3138672203691533,3.373279893277496,3.4763968267253302,3.5494937132150133,3.630224410752432,3.7134905430939424,3.775391971696612,3.8067225030761813,3.8717480189918714,3.9165065871151556,3.9558800862253753,3.995020606124758,4.022180839413665,4.0522320902523346
168,Austria,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3010299956639812,0.3010299956639812,0.47712125471966244,0.47712125471966244,0.9542425094393249,1.146128035678238,1.255272505103306,1.3222192947339193,1.462397997898956,1.6127838567197355,1.7403626894942439,1.8976270912904414,2.0170333392987803,2.1172712956557644,2.2600713879850747,2.3909351071033793,2.4800069429571505,2.7024305364455254,2.816241299991783,2.934498451243568,3.00774777800074,3.1245042248342823,3.216429830876251,3.3038437748886547,3.3780343224573315,3.449324093098727,3.554125581513013,3.6506959797606107,3.722880610686939,3.7472563974421442,3.8394151926838935,3.8840586470939384,3.917558020825436,3.943890048248473,3.9830847727377883,4.00774777800074,4.029830019310658,4.046456142412592,4.061603249608376,4.071182155990081,4.081023086451334
169,Canada,0.0,0.0,0.0,0.0,0.0,0.0,0.3010299956639812,0.3010299956639812,0.3010299956639812,0.6020599913279624,0.6020599913279624,0.6020599913279624,0.6020599913279624,0.6020599913279624,0.6989700043360189,0.6989700043360189,0.8450980400142568,0.8450980400142568,0.8450980400142568,0.8450980400142568,0.8450980400142568,0.8450980400142568,0.8450980400142568,0.8450980400142568,0.8450980400142568,0.8450980400142568,0.9030899869919435,0.9030899869919435,0.9030899869919435,0.9030899869919435,0.9542425094393249,0.9542425094393249,0.9542425094393249,1.0,1.041392685158225,1.041392685158225,1.1139433523068367,1.146128035678238,1.3010299956639813,1.380211241711606,1.4313637641589874,1.4771212547196624,1.5185139398778875,1.568201724066995,1.6901960800285136,1.7323937598229686,1.806179973983887,1.8864907251724818,1.8976270912904414,2.03342375548695,2.0681858617461617,2.285557309007774,2.296665190261531,2.401400540781544,2.6180480967120925,2.6794278966121188,2.8175653695597807,2.9030899869919438,2.9745116927373285,3.1061908972634154,3.1670217957902564,3.3197304943302246,3.4456042032735974,3.5120169694961265,3.6065963091792854,3.6704314093606056,3.746322765089953,3.797959643737196,3.8691143269793753,3.9307962629833004,3.9804578922761,4.052463077483329,4.094715634328187,4.113207769822735,4.197445972137104
170,Netherlands,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7781512503836436,1.0,1.255272505103306,1.380211241711606,1.5797835966168101,1.9138138523837167,2.1072099696478683,2.27415784926368,2.423245873936808,2.506505032404872,2.582063362911709,2.7015679850559273,2.7015679850559273,2.906335041805091,2.983175072037813,3.056142262059052,3.15106325335375,3.2332500095411003,3.313445370426414,3.392169149489736,3.477555332198981,3.561101383649056,3.6250036010148636,3.67797175281074,3.7466341989375787,3.8087509723495945,3.8732043092770407,3.9368654589756225,3.9920672600276665,4.038620161949702,4.072507235528804,4.102673770548927,4.136593747333078,4.169909441901069,4.199233930536902,4.223418056905294,4.2541370308854685
171,Belgium,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3010299956639812,0.9030899869919435,1.1139433523068367,1.3617278360175928,1.6989700043360187,2.037426497940624,2.2278867046136734,2.3010299956639813,2.3783979009481375,2.4265112613645754,2.496929648073215,2.496929648073215,2.747411807886423,2.8382192219076257,2.9474337218870508,3.024485667699167,3.094471128641645,3.1720188094245563,3.254064452914338,3.353531559077762,3.449478399187365,3.531606631932722,3.5732198271144218,3.6303261548039467,3.6934631272195313,3.7948364578145615,3.8623699371228826,3.960661007270982,4.034868996361131,4.075510464524414,4.10636090880675,4.145009840142142,4.186051790526279,4.224533062606086,4.265548899120325,4.294267772179458
172,Switzerland,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9030899869919435,0.9030899869919435,1.255272505103306,1.4313637641589874,1.6232492903979006,1.7481880270062005,1.9542425094393248,2.0569048513364727,2.330413773349191,2.428134794028789,2.5276299008713385,2.5728716022004803,2.6910814921229687,2.81424759573192,2.81424759573192,3.0565237240791006,3.1332194567324945,3.342422680822206,3.342422680822206,3.4313637641589874,3.4811558708280352,3.6101276130759956,3.7237839369653294,3.8178957571617955,3.873553093513619,3.94423584379348,3.9946250537686048,4.037306950897092,4.072286669509892,4.111531343430511,4.148479258163154,4.171111865180439,4.201997619583105,4.220238879934404,4.249638545540417,4.274781122605907,4.292388998301932,4.311859773623503,4.324282455297693
173,Turkey,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6989700043360189,0.6989700043360189,0.7781512503836436,1.255272505103306,1.6720978579357175,1.9912260756924949,2.2833012287035497,2.5550944485783194,2.8260748027008264,3.092018470752797,3.1844074854123203,3.2723058444020863,3.3861421089308186,3.5597869682005565,3.755722444903458,3.869349080759093,3.9645895874899035,4.03450813677917,4.13132989404281,4.1953183601130135,4.258517559916453,4.320582439473552,4.379015286693483,4.432472212087323
174,United Kingdom,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3010299956639812,0.3010299956639812,0.3010299956639812,0.3010299956639812,0.3010299956639812,0.3010299956639812,0.3010299956639812,0.47712125471966244,0.47712125471966244,0.47712125471966244,0.9030899869919435,0.9030899869919435,0.9542425094393249,0.9542425094393249,0.9542425094393249,0.9542425094393249,0.9542425094393249,0.9542425094393249,0.9542425094393249,0.9542425094393249,0.9542425094393249,0.9542425094393249,0.9542425094393249,0.9542425094393249,1.1139433523068367,1.1139433523068367,1.1139433523068367,1.1760912590556813,1.3010299956639813,1.3617278360175928,1.5563025007672873,1.6020599913279625,1.7075701760979363,1.9344984512435677,2.0644579892269186,2.214843848047698,2.315970345456918,2.437750562820388,2.507855871695831,2.584331224367531,2.661812685537261,2.661812685537261,2.9041743682841634,3.058426024457005,3.0588054866759067,3.190611797813605,3.292256071356476,3.4219328132785085,3.433929765608464,3.6035773681514667,3.704750904290671,3.759290033024304,3.827756862978617,3.911902996044033,3.984077033902831,4.072323438293041,4.168644776887817,4.2383472434264755,4.2962262872611605,4.351274376359436,4.406216467853261,4.47516251908309,4.533683106579122,4.587587504596032,4.628153836476105,4.685168270522698
175,Iran,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3010299956639812,0.6989700043360189,1.255272505103306,1.4471580313422192,1.6334684555795866,1.7853298350107671,1.9777236052888478,2.143014800254095,2.3891660843645326,2.5888317255942073,2.7730546933642626,2.9903388547876015,3.1763806922432702,3.3684728384403617,3.465680211598278,3.5456781497920256,3.67641923171836,3.7651467901080253,3.817300878393321,3.854973673726417,3.9053640687668922,3.9542425094393248,4.003245054813147,4.055531225050898,4.104794286486278,4.144200460183879,4.1758306041622495,4.208683161037417,4.23957473708321,4.264983012316461,4.293229925459566,4.314077991779213,4.335217116457434,4.362652087907755,4.394644268735318,4.431637122784461,4.468435952896273,4.509632570126513,4.549101396583183,4.583300815513483,4.617995768923379,4.6493835437054,4.677543081188368,4.703016094387455,4.725772831805211,4.746190338047639,4.765116956043172
176,China,2.738780558484369,2.808210972924222,2.963787827345555,3.147985320683805,3.3170181010481117,3.458939861890326,3.7410727723733213,3.7844033017530085,3.9106777547427054,3.9913146981766108,4.0752183791115355,4.220892249219519,4.2948188094826865,4.374876599702403,4.4383841070347145,4.485536883086751,4.532881719407397,4.566013007980442,4.600199402569663,4.626894432279327,4.647246008818986,4.650880375011511,4.777390569250019,4.821893288111016,4.835138635226168,4.848269192279219,4.8599424687705195,4.870468283786142,4.872849424584307,4.875506910333481,4.8782344686750445,4.886496365323934,4.886614791587239,4.887847887733853,4.890722740248623,4.893017888311534,4.895422546039408,4.897231098118066,4.8995797687516065,4.902720679704484,4.903827660765977,4.904504566459075,4.905180418746312,4.905995448120785,4.906819715466545,4.907250082881329,4.9075349666122605,4.907733736997655,4.907878728263277,4.908061241026578,4.908120272855562,4.9081900274010115,4.908361683180978,4.908501103561599,4.908661917635087,4.908795883890261,4.909031564177295,4.9093206334729675,4.909823369650912,4.910117254150511,4.910811100711361,4.911146951075909,4.911642255985435,4.912014693880179,4.9126577271322684,4.913267993246271,4.913808556077252,4.9144595176394565,4.914861250635783,4.915289004739737,4.915721611037851,4.91609583700768,4.916511850620793,4.9166802491278885,4.916990562797966
177,France,0.0,0.0,0.3010299956639812,0.47712125471966244,0.47712125471966244,0.47712125471966244,0.6020599913279624,0.6989700043360189,0.6989700043360189,0.6989700043360189,0.7781512503836436,0.7781512503836436,0.7781512503836436,0.7781512503836436,0.7781512503836436,0.7781512503836436,0.7781512503836436,1.041392685158225,1.041392685158225,1.041392685158225,1.041392685158225,1.041392685158225,1.041392685158225,1.041392685158225,1.0791812460476249,1.0791812460476249,1.0791812460476249,1.0791812460476249,1.0791812460476249,1.0791812460476249,1.0791812460476249,1.0791812460476249,1.0791812460476249,1.0791812460476249,1.146128035678238,1.255272505103306,1.5797835966168101,1.7558748556724915,2.0,2.113943352306837,2.2810333672477277,2.3096301674258988,2.459392487759231,2.57978359661681,2.8169038393756605,2.9818186071706636,3.055378331375,3.0860037056183818,3.2538224387080734,3.3604040547299387,3.3604040547299387,3.5659658174466666,3.652826302561005,3.6562899011913594,3.824971461123693,3.8873359303991672,3.960185276604611,4.040206627574711,4.105782597814442,4.16025838620267,4.210666244309117,4.303692727195117,4.354530998050397,4.40823996531185,4.470572181905382,4.523772471690582,4.580981965962677,4.609679765845366,4.6548500905613945,4.722855948176248,4.761544468248302,4.7776370309401806,4.814260917444224,4.958315370845763,4.9720778102450325
178,Germany,0.0,0.0,0.0,0.0,0.0,0.0,0.6020599913279624,0.6020599913279624,0.6020599913279624,0.6989700043360189,0.9030899869919435,1.0,1.0791812460476249,1.0791812460476249,1.0791812460476249,1.0791812460476249,1.1139433523068367,1.1139433523068367,1.146128035678238,1.146128035678238,1.2041199826559248,1.2041199826559248,1.2041199826559248,1.2041199826559248,1.2041199826559248,1.2041199826559248,1.2041199826559248,1.2041199826559248,1.2041199826559248,1.2041199826559248,1.2041199826559248,1.2041199826559248,1.2041199826559248,1.2041199826559248,1.2304489213782739,1.4313637641589874,1.662757831681574,1.6812412373755872,1.8976270912904414,2.113943352306837,2.2013971243204513,2.292256071356476,2.4183012913197452,2.6830470382388496,2.8260748027008264,2.902546779313991,3.0170333392987803,3.0704073217401198,3.16345955176999,3.2805783703680764,3.3176455432211585,3.5652573434202135,3.66133934000604,3.7630534402996147,3.861653870213911,3.9664702637292844,4.0908573959815335,4.185258765296585,4.2977167512641525,4.346607216606133,4.395728169864644,4.463235826840991,4.518329654640477,4.571976544803343,4.642840284520495,4.706470274887366,4.761138177687801,4.793056631419212,4.825328731405288,4.85617283090403,4.891381328899431,4.92836512278642,4.959799552391796,4.982687232616751,5.00053385395982
